>>>> bench TAGS: 'alltests x ' SUITE: BenchmarkCodecXSuite
>>>> Skipping - these cannot (en|de)code TestStruc - encode (gcbor, xdr), decode (gcbor, vmsgpack, xdr, sereal)
goos: darwin
goarch: amd64
pkg: github.com/ugorji/go-codec-bench
BenchmarkCodecXSuite/init-metrics/Benchmark__Msgpack____Encode-8         	   10000	    184565 ns/op	   10224 B/op	      75 allocs/op
BenchmarkCodecXSuite/intern-strings/Benchmark__Binc_______Decode-8       	    3000	    469950 ns/op	  126208 B/op	    1271 allocs/op
BenchmarkCodecXSuite/intern-strings/Benchmark__Simple_____Decode-8       	    3000	    410132 ns/op	  120416 B/op	    1218 allocs/op
BenchmarkCodecXSuite/intern-strings/Benchmark__Cbor_______Decode-8       	    5000	    411695 ns/op	  120416 B/op	    1218 allocs/op
BenchmarkCodecXSuite/intern-strings/Benchmark__Json_______Decode-8       	    2000	    856969 ns/op	  196336 B/op	    5178 allocs/op
BenchmarkCodecXSuite/intern-strings/Benchmark__Std_Json___Decode-8       	    1000	   2236368 ns/op	  276337 B/op	    6959 allocs/op
BenchmarkCodecXSuite/intern-strings/Benchmark__Gob________Decode-8       	    5000	    408820 ns/op	  256679 B/op	    3261 allocs/op
BenchmarkCodecXSuite/intern-strings/Benchmark__JsonIter___Decode-8       	    2000	    917974 ns/op	  301456 B/op	    7769 allocs/op
BenchmarkCodecXSuite/intern-strings/Benchmark__Bson_______Decode-8       	    2000	   1192882 ns/op	  373121 B/op	   15703 allocs/op
PASS
ok  	github.com/ugorji/go-codec-bench	176.557s
>>>> bench TAGS: 'alltests x notfastpath' SUITE: BenchmarkCodecXSuite
>>>> Skipping - these cannot (en|de)code TestStruc - encode (gcbor, xdr), decode (gcbor, vmsgpack, xdr, sereal)
goos: darwin
goarch: amd64
pkg: github.com/ugorji/go-codec-bench
BenchmarkCodecXSuite/init-metrics/Benchmark__Msgpack____Encode-8         	    5000	    247812 ns/op	   22256 B/op	     503 allocs/op
BenchmarkCodecXSuite/init-metrics/Benchmark__Binc_______Encode-8         	    5000	    276996 ns/op	   24586 B/op	     508 allocs/op
BenchmarkCodecXSuite/init-metrics/Benchmark__Simple_____Encode-8         	    5000	    267675 ns/op	   22256 B/op	     503 allocs/op
BenchmarkCodecXSuite/init-metrics/Benchmark__Cbor_______Encode-8         	    5000	    255336 ns/op	   22256 B/op	     503 allocs/op
BenchmarkCodecXSuite/init-metrics/Benchmark__Json_______Encode-8         	    3000	    573706 ns/op	   22384 B/op	     503 allocs/op
BenchmarkCodecXSuite/init-metrics/Benchmark__Std_Json___Encode-8         	    3000	    528806 ns/op	  256049 B/op	     835 allocs/op
BenchmarkCodecXSuite/init-metrics/Benchmark__Gob________Encode-8         	    5000	    270193 ns/op	  333548 B/op	     959 allocs/op
BenchmarkCodecXSuite/init-metrics/Benchmark__JsonIter___Encode-8         	    3000	    474139 ns/op	  183552 B/op	    3262 allocs/op
BenchmarkCodecXSuite/init-metrics/Benchmark__Bson_______Encode-8         	    2000	    797545 ns/op	  715540 B/op	    5629 allocs/op
BenchmarkCodecXSuite/init-metrics/Benchmark__VMsgpack___Encode-8         	    2000	    678711 ns/op	  320385 B/op	     542 allocs/op
BenchmarkCodecXSuite/init-metrics/Benchmark__Sereal_____Encode-8         	    5000	    512581 ns/op	  295561 B/op	    4286 allocs/op
BenchmarkCodecXSuite/init-metrics/Benchmark__Msgpack____Decode-8         	    3000	    620360 ns/op	  132257 B/op	    1648 allocs/op
BenchmarkCodecXSuite/init-metrics/Benchmark__Binc_______Decode-8         	    2000	   1712339 ns/op	  138032 B/op	    1701 allocs/op
BenchmarkCodecXSuite/init-metrics/Benchmark__Simple_____Decode-8         	     500	   2602620 ns/op	  132256 B/op	    1648 allocs/op
BenchmarkCodecXSuite/init-metrics/Benchmark__Cbor_______Decode-8         	     500	   2605513 ns/op	  132256 B/op	    1648 allocs/op
BenchmarkCodecXSuite/init-metrics/Benchmark__Json_______Decode-8         	     300	   5525958 ns/op	  232864 B/op	    3970 allocs/op
BenchmarkCodecXSuite/init-metrics/Benchmark__Std_Json___Decode-8         	     100	  12608837 ns/op	  276336 B/op	    6959 allocs/op
BenchmarkCodecXSuite/init-metrics/Benchmark__Gob________Decode-8         	    1000	   1898775 ns/op	  256673 B/op	    3261 allocs/op
BenchmarkCodecXSuite/init-metrics/Benchmark__JsonIter___Decode-8         	     300	   4476927 ns/op	  301521 B/op	    7769 allocs/op
BenchmarkCodecXSuite/init-metrics/Benchmark__Bson_______Decode-8         	     300	   5425421 ns/op	  373121 B/op	   15703 allocs/op
BenchmarkCodecXSuite/options-false/Benchmark__Msgpack____Encode-8        	    1000	   1183059 ns/op	   22256 B/op	     503 allocs/op
BenchmarkCodecXSuite/options-false/Benchmark__Binc_______Encode-8        	    1000	   1287550 ns/op	   24578 B/op	     508 allocs/op
BenchmarkCodecXSuite/options-false/Benchmark__Simple_____Encode-8        	    5000	    266182 ns/op	   22256 B/op	     503 allocs/op
BenchmarkCodecXSuite/options-false/Benchmark__Cbor_______Encode-8        	    5000	    256722 ns/op	   22256 B/op	     503 allocs/op
BenchmarkCodecXSuite/options-false/Benchmark__Json_______Encode-8        	    3000	    574277 ns/op	   22384 B/op	     503 allocs/op
BenchmarkCodecXSuite/options-false/Benchmark__Std_Json___Encode-8        	    3000	    549482 ns/op	  256049 B/op	     835 allocs/op
BenchmarkCodecXSuite/options-false/Benchmark__Gob________Encode-8        	    5000	    279809 ns/op	  333548 B/op	     959 allocs/op
BenchmarkCodecXSuite/options-false/Benchmark__JsonIter___Encode-8        	    3000	    483556 ns/op	  183552 B/op	    3262 allocs/op
BenchmarkCodecXSuite/options-false/Benchmark__Bson_______Encode-8        	    2000	    774611 ns/op	  715539 B/op	    5629 allocs/op
BenchmarkCodecXSuite/options-false/Benchmark__VMsgpack___Encode-8        	    2000	    673799 ns/op	  320385 B/op	     542 allocs/op
BenchmarkCodecXSuite/options-false/Benchmark__Sereal_____Encode-8        	    5000	    372785 ns/op	  295708 B/op	    4286 allocs/op
BenchmarkCodecXSuite/options-false/Benchmark__Msgpack____Decode-8        	    3000	    485092 ns/op	  132256 B/op	    1648 allocs/op
BenchmarkCodecXSuite/options-false/Benchmark__Binc_______Decode-8        	    3000	    540272 ns/op	  138032 B/op	    1701 allocs/op
BenchmarkCodecXSuite/options-false/Benchmark__Simple_____Decode-8        	    3000	    497078 ns/op	  132256 B/op	    1648 allocs/op
BenchmarkCodecXSuite/options-false/Benchmark__Cbor_______Decode-8        	    3000	    492120 ns/op	  132256 B/op	    1648 allocs/op
BenchmarkCodecXSuite/options-false/Benchmark__Json_______Decode-8        	    2000	    997669 ns/op	  232864 B/op	    3970 allocs/op
BenchmarkCodecXSuite/options-false/Benchmark__Std_Json___Decode-8        	    1000	   2254732 ns/op	  276337 B/op	    6959 allocs/op
BenchmarkCodecXSuite/options-false/Benchmark__Gob________Decode-8        	    5000	    387761 ns/op	  256684 B/op	    3261 allocs/op
BenchmarkCodecXSuite/options-false/Benchmark__JsonIter___Decode-8        	    2000	    913665 ns/op	  301488 B/op	    7769 allocs/op
BenchmarkCodecXSuite/options-false/Benchmark__Bson_______Decode-8        	    2000	   1162613 ns/op	  373121 B/op	   15703 allocs/op
BenchmarkCodecXSuite/use-io-not-bytes/Benchmark__Msgpack____Encode-8     	    5000	    312662 ns/op	   22496 B/op	     505 allocs/op
BenchmarkCodecXSuite/use-io-not-bytes/Benchmark__Binc_______Encode-8     	    5000	    338934 ns/op	   24825 B/op	     510 allocs/op
BenchmarkCodecXSuite/use-io-not-bytes/Benchmark__Simple_____Encode-8     	    5000	    342312 ns/op	   22496 B/op	     505 allocs/op
BenchmarkCodecXSuite/use-io-not-bytes/Benchmark__Cbor_______Encode-8     	    5000	    320840 ns/op	   22496 B/op	     505 allocs/op
BenchmarkCodecXSuite/use-io-not-bytes/Benchmark__Json_______Encode-8     	    2000	    691168 ns/op	   22624 B/op	     505 allocs/op
BenchmarkCodecXSuite/use-io-not-bytes/Benchmark__Std_Json___Encode-8     	    3000	    497210 ns/op	   38104 B/op	     825 allocs/op
BenchmarkCodecXSuite/use-io-not-bytes/Benchmark__Gob________Encode-8     	    5000	    485846 ns/op	  333546 B/op	     959 allocs/op
BenchmarkCodecXSuite/use-io-not-bytes/Benchmark__JsonIter___Encode-8     	    3000	   1465694 ns/op	  346073 B/op	    3273 allocs/op
BenchmarkCodecXSuite/use-io-not-bytes/Benchmark__Bson_______Encode-8     	     500	   3988792 ns/op	  715538 B/op	    5629 allocs/op
BenchmarkCodecXSuite/use-io-not-bytes/Benchmark__VMsgpack___Encode-8     	     500	   3098710 ns/op	  320385 B/op	     542 allocs/op
BenchmarkCodecXSuite/use-io-not-bytes/Benchmark__Sereal_____Encode-8     	    1000	   1743007 ns/op	  295373 B/op	    4286 allocs/op
BenchmarkCodecXSuite/use-io-not-bytes/Benchmark__Msgpack____Decode-8     	     500	   3115180 ns/op	  173536 B/op	    1933 allocs/op
BenchmarkCodecXSuite/use-io-not-bytes/Benchmark__Binc_______Decode-8     	     500	   3464263 ns/op	  178560 B/op	    1885 allocs/op
BenchmarkCodecXSuite/use-io-not-bytes/Benchmark__Simple_____Decode-8     	     500	   3222993 ns/op	  173352 B/op	    1906 allocs/op
BenchmarkCodecXSuite/use-io-not-bytes/Benchmark__Cbor_______Decode-8     	     500	   3084429 ns/op	  173504 B/op	    1933 allocs/op
BenchmarkCodecXSuite/use-io-not-bytes/Benchmark__Json_______Decode-8     	     300	   6717487 ns/op	  262888 B/op	    4175 allocs/op
BenchmarkCodecXSuite/use-io-not-bytes/Benchmark__Std_Json___Decode-8     	    1000	   2392879 ns/op	  536801 B/op	    6972 allocs/op
BenchmarkCodecXSuite/use-io-not-bytes/Benchmark__Gob________Decode-8     	    5000	    392107 ns/op	  256684 B/op	    3261 allocs/op
BenchmarkCodecXSuite/use-io-not-bytes/Benchmark__JsonIter___Decode-8     	    2000	    951005 ns/op	  303977 B/op	    7870 allocs/op
BenchmarkCodecXSuite/use-io-not-bytes/Benchmark__Bson_______Decode-8     	    2000	   1160743 ns/op	  373121 B/op	   15703 allocs/op
BenchmarkCodecXSuite/reset-enc-dec/Benchmark__Msgpack____Encode-8        	    5000	    252723 ns/op	   19616 B/op	     497 allocs/op
BenchmarkCodecXSuite/reset-enc-dec/Benchmark__Binc_______Encode-8        	    5000	    274167 ns/op	   21910 B/op	     502 allocs/op
BenchmarkCodecXSuite/reset-enc-dec/Benchmark__Simple_____Encode-8        	    5000	    263702 ns/op	   19616 B/op	     497 allocs/op
BenchmarkCodecXSuite/reset-enc-dec/Benchmark__Cbor_______Encode-8        	    5000	    259334 ns/op	   19616 B/op	     497 allocs/op
BenchmarkCodecXSuite/reset-enc-dec/Benchmark__Json_______Encode-8        	    2000	    584988 ns/op	   19616 B/op	     497 allocs/op
BenchmarkCodecXSuite/reset-enc-dec/Benchmark__Std_Json___Encode-8        	    3000	    547598 ns/op	  256049 B/op	     835 allocs/op
BenchmarkCodecXSuite/reset-enc-dec/Benchmark__Gob________Encode-8        	    5000	    305468 ns/op	  333551 B/op	     959 allocs/op
BenchmarkCodecXSuite/reset-enc-dec/Benchmark__JsonIter___Encode-8        	    3000	    497488 ns/op	  183552 B/op	    3262 allocs/op
BenchmarkCodecXSuite/reset-enc-dec/Benchmark__Bson_______Encode-8        	    2000	    838632 ns/op	  715540 B/op	    5629 allocs/op
BenchmarkCodecXSuite/reset-enc-dec/Benchmark__VMsgpack___Encode-8        	    2000	    684805 ns/op	  320385 B/op	     542 allocs/op
BenchmarkCodecXSuite/reset-enc-dec/Benchmark__Sereal_____Encode-8        	    3000	    398872 ns/op	  295959 B/op	    4286 allocs/op
BenchmarkCodecXSuite/reset-enc-dec/Benchmark__Msgpack____Decode-8        	    3000	    490972 ns/op	  129456 B/op	    1642 allocs/op
BenchmarkCodecXSuite/reset-enc-dec/Benchmark__Binc_______Decode-8        	    3000	    542181 ns/op	  135200 B/op	    1695 allocs/op
BenchmarkCodecXSuite/reset-enc-dec/Benchmark__Simple_____Decode-8        	    3000	    499663 ns/op	  129456 B/op	    1642 allocs/op
BenchmarkCodecXSuite/reset-enc-dec/Benchmark__Cbor_______Decode-8        	    3000	    493542 ns/op	  129456 B/op	    1642 allocs/op
BenchmarkCodecXSuite/reset-enc-dec/Benchmark__Json_______Decode-8        	    2000	   1006482 ns/op	  227984 B/op	    3960 allocs/op
BenchmarkCodecXSuite/reset-enc-dec/Benchmark__Std_Json___Decode-8        	    1000	   2257807 ns/op	  276337 B/op	    6959 allocs/op
BenchmarkCodecXSuite/reset-enc-dec/Benchmark__Gob________Decode-8        	    3000	    416312 ns/op	  256681 B/op	    3261 allocs/op
BenchmarkCodecXSuite/reset-enc-dec/Benchmark__JsonIter___Decode-8        	    2000	    933081 ns/op	  301457 B/op	    7769 allocs/op
BenchmarkCodecXSuite/reset-enc-dec/Benchmark__Bson_______Decode-8        	    1000	   1188875 ns/op	  373122 B/op	   15703 allocs/op
BenchmarkCodecXSuite/intern-strings/Benchmark__Msgpack____Encode-8       	    5000	    261823 ns/op	   22256 B/op	     503 allocs/op
BenchmarkCodecXSuite/intern-strings/Benchmark__Binc_______Encode-8       	    5000	    536586 ns/op	   24582 B/op	     508 allocs/op
BenchmarkCodecXSuite/intern-strings/Benchmark__Simple_____Encode-8       	    5000	    292390 ns/op	   22256 B/op	     503 allocs/op
BenchmarkCodecXSuite/intern-strings/Benchmark__Cbor_______Encode-8       	    5000	   1037050 ns/op	   22256 B/op	     503 allocs/op
BenchmarkCodecXSuite/intern-strings/Benchmark__Json_______Encode-8       	     500	   2812566 ns/op	   22384 B/op	     503 allocs/op
BenchmarkCodecXSuite/intern-strings/Benchmark__Std_Json___Encode-8       	     500	   2578906 ns/op	  256049 B/op	     835 allocs/op
BenchmarkCodecXSuite/intern-strings/Benchmark__Gob________Encode-8       	    1000	   1353486 ns/op	  333546 B/op	     959 allocs/op
BenchmarkCodecXSuite/intern-strings/Benchmark__JsonIter___Encode-8       	     500	   3004029 ns/op	  183552 B/op	    3262 allocs/op
BenchmarkCodecXSuite/intern-strings/Benchmark__Bson_______Encode-8       	     300	   3974764 ns/op	  715539 B/op	    5629 allocs/op
BenchmarkCodecXSuite/intern-strings/Benchmark__VMsgpack___Encode-8       	     500	   3251051 ns/op	  320385 B/op	     542 allocs/op
BenchmarkCodecXSuite/intern-strings/Benchmark__Sereal_____Encode-8       	    1000	   1686779 ns/op	  295342 B/op	    4286 allocs/op
BenchmarkCodecXSuite/intern-strings/Benchmark__Msgpack____Decode-8       	    1000	   2402702 ns/op	  132256 B/op	    1648 allocs/op
BenchmarkCodecXSuite/intern-strings/Benchmark__Binc_______Decode-8       	    3000	    543436 ns/op	  138032 B/op	    1701 allocs/op
BenchmarkCodecXSuite/intern-strings/Benchmark__Simple_____Decode-8       	    3000	    494088 ns/op	  132256 B/op	    1648 allocs/op
BenchmarkCodecXSuite/intern-strings/Benchmark__Cbor_______Decode-8       	    3000	    495005 ns/op	  132256 B/op	    1648 allocs/op
BenchmarkCodecXSuite/intern-strings/Benchmark__Json_______Decode-8       	    2000	   1007212 ns/op	  232864 B/op	    3970 allocs/op
BenchmarkCodecXSuite/intern-strings/Benchmark__Std_Json___Decode-8       	    1000	   2270542 ns/op	  276337 B/op	    6959 allocs/op
BenchmarkCodecXSuite/intern-strings/Benchmark__Gob________Decode-8       	    5000	    396392 ns/op	  256679 B/op	    3261 allocs/op
BenchmarkCodecXSuite/intern-strings/Benchmark__JsonIter___Decode-8       	    2000	    913556 ns/op	  301441 B/op	    7769 allocs/op
BenchmarkCodecXSuite/intern-strings/Benchmark__Bson_______Decode-8       	    2000	   1180703 ns/op	  373121 B/op	   15703 allocs/op
PASS
ok  	github.com/ugorji/go-codec-bench	186.821s
>>>> bench TAGS: 'alltests x notfastpath safe' SUITE: BenchmarkCodecXSuite
>>>> Skipping - these cannot (en|de)code TestStruc - encode (gcbor, xdr), decode (gcbor, vmsgpack, xdr, sereal)
goos: darwin
goarch: amd64
pkg: github.com/ugorji/go-codec-bench
BenchmarkCodecXSuite/init-metrics/Benchmark__Msgpack____Encode-8         	    5000	    297587 ns/op	   22256 B/op	     503 allocs/op
BenchmarkCodecXSuite/init-metrics/Benchmark__Binc_______Encode-8         	    5000	    317795 ns/op	   24583 B/op	     508 allocs/op
BenchmarkCodecXSuite/init-metrics/Benchmark__Simple_____Encode-8         	    5000	    310900 ns/op	   22256 B/op	     503 allocs/op
BenchmarkCodecXSuite/init-metrics/Benchmark__Cbor_______Encode-8         	    5000	    294839 ns/op	   22544 B/op	     555 allocs/op
BenchmarkCodecXSuite/init-metrics/Benchmark__Json_______Encode-8         	    2000	    623053 ns/op	   22384 B/op	     503 allocs/op
BenchmarkCodecXSuite/init-metrics/Benchmark__Std_Json___Encode-8         	    3000	    532079 ns/op	  256049 B/op	     835 allocs/op
BenchmarkCodecXSuite/init-metrics/Benchmark__Gob________Encode-8         	    5000	    272846 ns/op	  333548 B/op	     959 allocs/op
BenchmarkCodecXSuite/init-metrics/Benchmark__JsonIter___Encode-8         	    3000	    476408 ns/op	  183552 B/op	    3262 allocs/op
BenchmarkCodecXSuite/init-metrics/Benchmark__Bson_______Encode-8         	    2000	    745259 ns/op	  715539 B/op	    5629 allocs/op
BenchmarkCodecXSuite/init-metrics/Benchmark__VMsgpack___Encode-8         	    2000	    646106 ns/op	  320385 B/op	     542 allocs/op
BenchmarkCodecXSuite/init-metrics/Benchmark__Sereal_____Encode-8         	    5000	    362903 ns/op	  301151 B/op	    4285 allocs/op
BenchmarkCodecXSuite/init-metrics/Benchmark__Msgpack____Decode-8         	    3000	    537445 ns/op	  137952 B/op	    1838 allocs/op
BenchmarkCodecXSuite/init-metrics/Benchmark__Binc_______Decode-8         	    3000	    589393 ns/op	  143744 B/op	    1891 allocs/op
BenchmarkCodecXSuite/init-metrics/Benchmark__Simple_____Decode-8         	    3000	    546348 ns/op	  137952 B/op	    1838 allocs/op
BenchmarkCodecXSuite/init-metrics/Benchmark__Cbor_______Decode-8         	    3000	    537789 ns/op	  137952 B/op	    1838 allocs/op
BenchmarkCodecXSuite/init-metrics/Benchmark__Json_______Decode-8         	    2000	   1127078 ns/op	  275520 B/op	    7852 allocs/op
BenchmarkCodecXSuite/init-metrics/Benchmark__Std_Json___Decode-8         	     100	  13125668 ns/op	  276336 B/op	    6959 allocs/op
BenchmarkCodecXSuite/init-metrics/Benchmark__Gob________Decode-8         	    5000	    440618 ns/op	  256679 B/op	    3261 allocs/op
BenchmarkCodecXSuite/init-metrics/Benchmark__JsonIter___Decode-8         	    2000	   4221503 ns/op	  301457 B/op	    7769 allocs/op
BenchmarkCodecXSuite/init-metrics/Benchmark__Bson_______Decode-8         	     300	   5685997 ns/op	  373121 B/op	   15703 allocs/op
BenchmarkCodecXSuite/options-false/Benchmark__Msgpack____Encode-8        	    1000	   1476733 ns/op	   22256 B/op	     503 allocs/op
BenchmarkCodecXSuite/options-false/Benchmark__Binc_______Encode-8        	    1000	   1525956 ns/op	   24579 B/op	     508 allocs/op
BenchmarkCodecXSuite/options-false/Benchmark__Simple_____Encode-8        	    1000	   1420257 ns/op	   22256 B/op	     503 allocs/op
BenchmarkCodecXSuite/options-false/Benchmark__Cbor_______Encode-8        	    1000	   1358477 ns/op	   22544 B/op	     555 allocs/op
BenchmarkCodecXSuite/options-false/Benchmark__Json_______Encode-8        	     500	   4205903 ns/op	   22384 B/op	     503 allocs/op
BenchmarkCodecXSuite/options-false/Benchmark__Std_Json___Encode-8        	    2000	    592555 ns/op	  256049 B/op	     835 allocs/op
BenchmarkCodecXSuite/options-false/Benchmark__Gob________Encode-8        	    5000	    285346 ns/op	  333547 B/op	     959 allocs/op
BenchmarkCodecXSuite/options-false/Benchmark__JsonIter___Encode-8        	    3000	    483341 ns/op	  183552 B/op	    3262 allocs/op
BenchmarkCodecXSuite/options-false/Benchmark__Bson_______Encode-8        	    2000	    780926 ns/op	  715539 B/op	    5629 allocs/op
BenchmarkCodecXSuite/options-false/Benchmark__VMsgpack___Encode-8        	    2000	    662671 ns/op	  320385 B/op	     542 allocs/op
BenchmarkCodecXSuite/options-false/Benchmark__Sereal_____Encode-8        	    3000	    373813 ns/op	  300645 B/op	    4285 allocs/op
BenchmarkCodecXSuite/options-false/Benchmark__Msgpack____Decode-8        	    3000	    535473 ns/op	  137944 B/op	    1838 allocs/op
BenchmarkCodecXSuite/options-false/Benchmark__Binc_______Decode-8        	    3000	    587775 ns/op	  143728 B/op	    1891 allocs/op
BenchmarkCodecXSuite/options-false/Benchmark__Simple_____Decode-8        	    3000	    535181 ns/op	  137952 B/op	    1838 allocs/op
BenchmarkCodecXSuite/options-false/Benchmark__Cbor_______Decode-8        	    3000	    537333 ns/op	  137960 B/op	    1838 allocs/op
BenchmarkCodecXSuite/options-false/Benchmark__Json_______Decode-8        	    2000	   1111134 ns/op	  275536 B/op	    7852 allocs/op
BenchmarkCodecXSuite/options-false/Benchmark__Std_Json___Decode-8        	    1000	   2269193 ns/op	  276337 B/op	    6959 allocs/op
BenchmarkCodecXSuite/options-false/Benchmark__Gob________Decode-8        	    5000	    394301 ns/op	  256685 B/op	    3261 allocs/op
BenchmarkCodecXSuite/options-false/Benchmark__JsonIter___Decode-8        	    2000	    911784 ns/op	  301505 B/op	    7769 allocs/op
BenchmarkCodecXSuite/options-false/Benchmark__Bson_______Decode-8        	    2000	   1156951 ns/op	  373121 B/op	   15703 allocs/op
BenchmarkCodecXSuite/use-io-not-bytes/Benchmark__Msgpack____Encode-8     	    5000	    370768 ns/op	   22496 B/op	     505 allocs/op
BenchmarkCodecXSuite/use-io-not-bytes/Benchmark__Binc_______Encode-8     	    3000	    395656 ns/op	   24823 B/op	     510 allocs/op
BenchmarkCodecXSuite/use-io-not-bytes/Benchmark__Simple_____Encode-8     	    5000	    377438 ns/op	   22496 B/op	     505 allocs/op
BenchmarkCodecXSuite/use-io-not-bytes/Benchmark__Cbor_______Encode-8     	    5000	    359593 ns/op	   22784 B/op	     557 allocs/op
BenchmarkCodecXSuite/use-io-not-bytes/Benchmark__Json_______Encode-8     	    2000	    719508 ns/op	   22624 B/op	     505 allocs/op
BenchmarkCodecXSuite/use-io-not-bytes/Benchmark__Std_Json___Encode-8     	    3000	    494380 ns/op	   38104 B/op	     825 allocs/op
BenchmarkCodecXSuite/use-io-not-bytes/Benchmark__Gob________Encode-8     	    5000	    293802 ns/op	  333544 B/op	     959 allocs/op
BenchmarkCodecXSuite/use-io-not-bytes/Benchmark__JsonIter___Encode-8     	    2000	    564884 ns/op	  346072 B/op	    3273 allocs/op
BenchmarkCodecXSuite/use-io-not-bytes/Benchmark__Bson_______Encode-8     	    2000	    797789 ns/op	  715539 B/op	    5629 allocs/op
BenchmarkCodecXSuite/use-io-not-bytes/Benchmark__VMsgpack___Encode-8     	    2000	    658870 ns/op	  320385 B/op	     542 allocs/op
BenchmarkCodecXSuite/use-io-not-bytes/Benchmark__Sereal_____Encode-8     	    5000	    630687 ns/op	  301203 B/op	    4285 allocs/op
BenchmarkCodecXSuite/use-io-not-bytes/Benchmark__Msgpack____Decode-8     	    2000	   2577057 ns/op	  179248 B/op	    2123 allocs/op
BenchmarkCodecXSuite/use-io-not-bytes/Benchmark__Binc_______Decode-8     	     500	   3505122 ns/op	  184256 B/op	    2075 allocs/op
BenchmarkCodecXSuite/use-io-not-bytes/Benchmark__Simple_____Decode-8     	     500	   3367214 ns/op	  179056 B/op	    2096 allocs/op
BenchmarkCodecXSuite/use-io-not-bytes/Benchmark__Cbor_______Decode-8     	     500	   3397910 ns/op	  179248 B/op	    2123 allocs/op
BenchmarkCodecXSuite/use-io-not-bytes/Benchmark__Json_______Decode-8     	     200	   6608044 ns/op	  305488 B/op	    8057 allocs/op
BenchmarkCodecXSuite/use-io-not-bytes/Benchmark__Std_Json___Decode-8     	     100	  11448896 ns/op	  536801 B/op	    6972 allocs/op
BenchmarkCodecXSuite/use-io-not-bytes/Benchmark__Gob________Decode-8     	    1000	   1820922 ns/op	  256672 B/op	    3261 allocs/op
BenchmarkCodecXSuite/use-io-not-bytes/Benchmark__JsonIter___Decode-8     	     300	   4373560 ns/op	  304024 B/op	    7869 allocs/op
BenchmarkCodecXSuite/use-io-not-bytes/Benchmark__Bson_______Decode-8     	    2000	   1170151 ns/op	  373121 B/op	   15703 allocs/op
BenchmarkCodecXSuite/reset-enc-dec/Benchmark__Msgpack____Encode-8        	    5000	    291509 ns/op	   19616 B/op	     497 allocs/op
BenchmarkCodecXSuite/reset-enc-dec/Benchmark__Binc_______Encode-8        	    5000	    318919 ns/op	   21909 B/op	     502 allocs/op
BenchmarkCodecXSuite/reset-enc-dec/Benchmark__Simple_____Encode-8        	    5000	    303826 ns/op	   19616 B/op	     497 allocs/op
BenchmarkCodecXSuite/reset-enc-dec/Benchmark__Cbor_______Encode-8        	    5000	    305995 ns/op	   19904 B/op	     549 allocs/op
BenchmarkCodecXSuite/reset-enc-dec/Benchmark__Json_______Encode-8        	    2000	    667017 ns/op	   19616 B/op	     497 allocs/op
BenchmarkCodecXSuite/reset-enc-dec/Benchmark__Std_Json___Encode-8        	    2000	    606962 ns/op	  256049 B/op	     835 allocs/op
BenchmarkCodecXSuite/reset-enc-dec/Benchmark__Gob________Encode-8        	    5000	    303758 ns/op	  333555 B/op	     959 allocs/op
BenchmarkCodecXSuite/reset-enc-dec/Benchmark__JsonIter___Encode-8        	    3000	    495246 ns/op	  183552 B/op	    3262 allocs/op
BenchmarkCodecXSuite/reset-enc-dec/Benchmark__Bson_______Encode-8        	    2000	    833722 ns/op	  715540 B/op	    5629 allocs/op
BenchmarkCodecXSuite/reset-enc-dec/Benchmark__VMsgpack___Encode-8        	    2000	    670539 ns/op	  320385 B/op	     542 allocs/op
BenchmarkCodecXSuite/reset-enc-dec/Benchmark__Sereal_____Encode-8        	    5000	    403119 ns/op	  301242 B/op	    4285 allocs/op
BenchmarkCodecXSuite/reset-enc-dec/Benchmark__Msgpack____Decode-8        	    3000	    540441 ns/op	  135168 B/op	    1832 allocs/op
BenchmarkCodecXSuite/reset-enc-dec/Benchmark__Binc_______Decode-8        	    3000	    592351 ns/op	  140912 B/op	    1885 allocs/op
BenchmarkCodecXSuite/reset-enc-dec/Benchmark__Simple_____Decode-8        	    3000	    537961 ns/op	  135160 B/op	    1832 allocs/op
BenchmarkCodecXSuite/reset-enc-dec/Benchmark__Cbor_______Decode-8        	    3000	    547956 ns/op	  135152 B/op	    1832 allocs/op
BenchmarkCodecXSuite/reset-enc-dec/Benchmark__Json_______Decode-8        	    2000	   1119154 ns/op	  270625 B/op	    7842 allocs/op
BenchmarkCodecXSuite/reset-enc-dec/Benchmark__Std_Json___Decode-8        	    1000	   2285620 ns/op	  276337 B/op	    6959 allocs/op
BenchmarkCodecXSuite/reset-enc-dec/Benchmark__Gob________Decode-8        	    3000	    415314 ns/op	  256686 B/op	    3261 allocs/op
BenchmarkCodecXSuite/reset-enc-dec/Benchmark__JsonIter___Decode-8        	    2000	    926137 ns/op	  301537 B/op	    7769 allocs/op
BenchmarkCodecXSuite/reset-enc-dec/Benchmark__Bson_______Decode-8        	    1000	   1208205 ns/op	  373121 B/op	   15703 allocs/op
BenchmarkCodecXSuite/intern-strings/Benchmark__Msgpack____Encode-8       	    5000	    296627 ns/op	   22256 B/op	     503 allocs/op
BenchmarkCodecXSuite/intern-strings/Benchmark__Binc_______Encode-8       	    5000	    313923 ns/op	   24586 B/op	     508 allocs/op
BenchmarkCodecXSuite/intern-strings/Benchmark__Simple_____Encode-8       	    5000	    317034 ns/op	   22256 B/op	     503 allocs/op
